scope,date,name,code,gas_in_storage_twh,working_gas_volume_twh,fill_pct,consumption_gwh_per_day,injection_gwh_per_day,withdrawal_gwh_per_day,net_withdrawal_gwh_per_day,injection_capacity_gwh_per_day,withdrawal_capacity_gwh_per_day,trend_pct,status,full_pct,norm_5y_fill_pct,source
DE,2025-05-24,Germany,DE,94.2632,247.2908,38.12,903.9,482.79,12.8,-470,4242.91,7107.05,0.19,E,38.12,60.872,GIE AGSI+ API v013
DE,2025-05-25,Germany,DE,95.0725,247.2908,38.45,903.9,834.33,2.4,-831.9,4242.91,7107.05,0.33,E,38.45,61.094,GIE AGSI+ API v013
DE,2025-05-26,Germany,DE,95.5799,247.2908,38.65,903.9,532.11,47.3,-484.8,4242.91,7107.05,0.21,E,38.65,61.342,GIE AGSI+ API v013
DE,2025-05-27,Germany,DE,96.0277,247.2908,38.83,903.9,486.58,38.8,-447.8,4242.91,7107.05,0.18,E,38.83,61.572,GIE AGSI+ API v013
DE,2025-05-28,Germany,DE,96.5497,247.2908,39.04,903.9,554.39,20,-534.4,4242.91,7107.05,0.21,E,39.04,61.774,GIE AGSI+ API v013
DE,2025-05-29,Germany,DE,97.3378,247.2908,39.36,903.9,807.14,25.1,-782,4242.91,7107.05,0.32,E,39.36,62.028,GIE AGSI+ API v013
DE,2025-05-30,Germany,DE,98.2974,247.2908,39.75,903.9,968.93,7.2,-961.7,4242.91,7107.05,0.39,E,39.75,62.29,GIE AGSI+ API v013
DE,2025-05-31,Germany,DE,99.5504,247.2908,40.26,903.9,1277.03,28.6,-1248.4,4242.91,7107.05,0.51,E,40.26,62.548,GIE AGSI+ API v013
DE,2025-06-01,Germany,DE,101.7025,247.3408,41.12,903.9,2030.15,27.1,-2003.1,4243.47,7107.61,0.87,E,41.12,62.798,GIE AGSI+ API v013
DE,2025-06-02,Germany,DE,102.3512,247.3408,41.38,903.9,677.19,30.2,-647,4243.61,7107.61,0.26,E,41.38,63.066,GIE AGSI+ API v013
DE,2025-06-03,Germany,DE,102.9232,247.3408,41.61,903.9,638.93,66.6,-572.3,4243.47,7107.61,0.23,E,41.61,63.368,GIE AGSI+ API v013
DE,2025-06-04,Germany,DE,103.7107,247.3408,41.93,903.9,724.54,37.1,-687.4,4243.47,7107.61,0.32,E,41.93,63.71,GIE AGSI+ API v013
DE,2025-06-05,Germany,DE,104.0763,247.3408,42.08,903.9,418.16,55.3,-362.9,4243.47,7107.61,0.15,E,42.08,64.034,GIE AGSI+ API v013
DE,2025-06-06,Germany,DE,104.9758,247.3408,42.44,903.9,914.08,7.2,-906.9,4243.47,7107.61,0.36,E,42.44,64.414,GIE AGSI+ API v013
DE,2025-06-07,Germany,DE,106.133,247.3408,42.91,903.9,1134.88,3.2,-1131.7,4205.06,7107.61,0.47,E,42.91,64.668,GIE AGSI+ API v013
DE,2025-06-08,Germany,DE,107.2085,247.3408,43.34,903.9,1083.88,5.5,-1078.4,4205.06,7107.61,0.43,E,43.34,64.834,GIE AGSI+ API v013
DE,2025-06-09,Germany,DE,108.1419,247.3408,43.72,903.9,928.59,3.9,-924.7,4205.06,7107.61,0.38,E,43.72,65.028,GIE AGSI+ API v013
DE,2025-06-10,Germany,DE,108.9713,247.3408,44.06,903.9,861.64,15,-846.6,4205.06,7107.61,0.34,E,44.06,65.31,GIE AGSI+ API v013
DE,2025-06-11,Germany,DE,109.6807,247.3408,44.34,903.9,736.53,8.7,-727.8,4205.06,7107.61,0.29,E,44.34,65.634,GIE AGSI+ API v013
DE,2025-06-12,Germany,DE,110.3668,247.3408,44.62,903.9,699.39,17.1,-682.3,4205.06,7107.61,0.28,E,44.62,65.966,GIE AGSI+ API v013
DE,2025-06-13,Germany,DE,111.049,247.3408,44.9,903.9,835.37,174,-661.4,4205.06,7107.61,0.28,E,44.9,66.266,GIE AGSI+ API v013
DE,2025-06-14,Germany,DE,112.185,247.3408,45.36,903.9,1144.14,10.5,-1133.6,4205.06,7107.61,0.46,E,45.36,66.578,GIE AGSI+ API v013
DE,2025-06-15,Germany,DE,113.2796,247.3408,45.8,903.9,1099.73,5.5,-1094.2,4205.06,7107.61,0.44,E,45.8,66.768,GIE AGSI+ API v013
DE,2025-06-16,Germany,DE,113.9349,247.3408,46.06,903.9,671.57,16.2,-655.4,4205.06,7107.61,0.26,E,46.06,66.842,GIE AGSI+ API v013
DE,2025-06-17,Germany,DE,114.5381,247.3408,46.31,903.9,638.6,35.4,-603.2,4205.06,7107.61,0.24,E,46.31,67.258,GIE AGSI+ API v013
DE,2025-06-18,Germany,DE,115.2356,247.3408,46.59,903.9,693.65,5.6,-688.1,4205.06,7107.61,0.28,E,46.59,67.568,GIE AGSI+ API v013
DE,2025-06-19,Germany,DE,116.0464,247.3408,46.92,903.9,815.54,4.6,-810.9,4205.06,7107.61,0.33,E,46.92,67.882,GIE AGSI+ API v013
DE,2025-06-20,Germany,DE,116.8073,247.3408,47.23,903.9,829.41,8.5,-820.9,4205.06,7107.61,0.31,E,47.23,68.162,GIE AGSI+ API v013
DE,2025-06-21,Germany,DE,117.993,247.3408,47.7,903.9,1186.9,1.2,-1185.7,4205.06,7107.61,0.48,E,47.7,68.428,GIE AGSI+ API v013
DE,2025-06-22,Germany,DE,119.1683,247.3408,48.18,903.9,1186.8,6.8,-1180,4205.06,7107.61,0.48,E,48.18,68.632,GIE AGSI+ API v013
DE,2025-06-23,Germany,DE,119.9722,247.3408,48.5,903.9,891.06,27.9,-863.1,4205.06,7107.61,0.33,E,48.5,68.862,GIE AGSI+ API v013
DE,2025-06-24,Germany,DE,120.7569,247.3408,48.82,903.9,779.34,6.5,-772.8,4205.06,7107.61,0.32,E,48.82,69.086,GIE AGSI+ API v013
DE,2025-06-25,Germany,DE,121.1504,247.3408,48.98,903.9,480.87,114.5,-366.4,4205.06,7107.61,0.16,E,48.98,69.352,GIE AGSI+ API v013
DE,2025-06-26,Germany,DE,121.288,247.3408,49.04,903.9,589.92,119.5,-470.4,4205.06,7107.61,0.06,E,49.04,69.63,GIE AGSI+ API v013
DE,2025-06-27,Germany,DE,122.3229,247.3408,49.46,903.9,803.64,111.4,-692.3,4205.06,7107.61,0.42,E,49.46,69.886,GIE AGSI+ API v013
DE,2025-06-28,Germany,DE,123.3441,247.3408,49.87,903.9,1080.61,47.8,-1032.8,4205.06,7107.61,0.41,E,49.87,70.108,GIE AGSI+ API v013
DE,2025-06-29,Germany,DE,124.5088,247.3408,50.34,903.9,1211.9,53.2,-1158.7,4205.06,7107.61,0.47,E,50.34,70.312,GIE AGSI+ API v013
DE,2025-06-30,Germany,DE,125.3109,247.3408,50.66,903.9,837.04,34.3,-802.7,4205.06,7107.61,0.32,E,50.66,70.54,GIE AGSI+ API v013
DE,2025-07-01,Germany,DE,125.9974,247.3409,50.94,903.9,712.57,24.4,-688.2,4205.06,7107.61,0.28,E,50.94,70.806,GIE AGSI+ API v013
DE,2025-07-02,Germany,DE,126.8856,247.3409,51.3,903.9,916.24,2,-914.2,4205.06,7107.61,0.36,E,51.3,71.064,GIE AGSI+ API v013
DE,2025-07-03,Germany,DE,127.5356,247.3445,51.56,903.9,719.22,69.5,-649.7,4205.06,7107.61,0.26,E,51.56,71.412,GIE AGSI+ API v013
DE,2025-07-04,Germany,DE,128.2912,247.3445,51.87,903.9,771.28,12.1,-759.2,4205.06,7107.61,0.31,E,51.87,71.698,GIE AGSI+ API v013
DE,2025-07-05,Germany,DE,129.3591,247.3445,52.3,903.9,1086.32,13.6,-1072.7,4205.06,7107.61,0.43,C,52.3,72.014,GIE AGSI+ API v013
DE,2025-07-06,Germany,DE,130.3086,247.3445,52.68,903.9,983.31,39.9,-943.4,4205.06,7107.61,0.38,C,52.68,72.218,GIE AGSI+ API v013
DE,2025-07-07,Germany,DE,130.9218,247.3445,52.93,903.9,714.4,17.6,-696.7,4205.06,7107.61,0.25,C,52.93,72.404,GIE AGSI+ API v013
DE,2025-07-08,Germany,DE,135.4935,247.3445,54.78,903.9,816.19,0,-816.2,4205.06,7107.61,1.85,C,54.78,72.62,GIE AGSI+ API v013
DE,2025-07-09,Germany,DE,132.4268,247.3445,53.54,903.9,1108.38,9,-1099.4,4205.06,7107.61,-1.24,C,53.54,72.876,GIE AGSI+ API v013
DE,2025-07-10,Germany,DE,133.5212,247.1578,54.02,903.9,1071.95,40.7,-1031.3,4205.06,7107.61,0.44,E,54.02,73.2,GIE AGSI+ API v013
DE,2025-07-11,Germany,DE,134.4262,247.2372,54.37,903.9,994.57,11.4,-983.2,4205.06,7107.61,0.37,E,54.37,73.4,GIE AGSI+ API v013
DE,2025-07-12,Germany,DE,135.8089,247.2372,54.93,903.9,1139.31,16.8,-1122.5,4205.06,7107.61,0.56,C,54.93,73.558,GIE AGSI+ API v013
DE,2025-07-13,Germany,DE,136.8975,247.2372,55.37,903.9,1090.85,3,-1087.9,4205.06,7107.61,0.44,E,55.37,73.672,GIE AGSI+ API v013
DE,2025-07-14,Germany,DE,137.4921,247.2372,55.61,903.9,718.25,120.7,-597.6,4205.06,7080.73,0.24,C,55.61,73.772,GIE AGSI+ API v013
DE,2025-07-15,Germany,DE,138.0543,247.2372,55.84,903.9,615,52.8,-562.2,4205.06,7080.73,0.23,E,55.84,73.912,GIE AGSI+ API v013
DE,2025-07-16,Germany,DE,138.6904,247.2372,56.1,903.9,671.66,35.5,-636.1,4205.06,7080.73,0.26,C,56.1,74.112,GIE AGSI+ API v013
DE,2025-07-17,Germany,DE,139.1755,247.2372,56.29,903.9,518.75,33.7,-485.1,4205.06,7080.73,0.2,E,56.29,74.282,GIE AGSI+ API v013
DE,2025-07-18,Germany,DE,139.8247,247.2372,56.55,903.9,661.75,12.6,-649.1,4205.06,7080.73,0.26,C,56.55,74.392,GIE AGSI+ API v013
DE,2025-07-19,Germany,DE,140.9293,247.2372,57,903.9,1130.89,26.4,-1104.5,4205.06,7080.73,0.45,C,57,74.514,GIE AGSI+ API v013
DE,2025-07-20,Germany,DE,142.0248,247.2372,57.44,903.9,1112.68,17.8,-1094.9,4205.06,7080.73,0.44,C,57.44,74.624,GIE AGSI+ API v013
DE,2025-07-21,Germany,DE,142.6596,247.2372,57.7,903.9,675.29,39.2,-636.1,4205.06,7080.73,0.26,C,57.7,74.708,GIE AGSI+ API v013
DE,2025-07-22,Germany,DE,143.2904,247.2769,57.95,903.9,671.59,41.6,-630,4205.06,7080.73,0.26,C,57.95,74.81,GIE AGSI+ API v013
DE,2025-07-23,Germany,DE,143.9156,247.2769,58.2,903.9,651.44,22.4,-629,4205.2,7080.73,0.25,C,58.2,75.034,GIE AGSI+ API v013
DE,2025-07-24,Germany,DE,144.3055,247.2769,58.36,903.9,503.68,114.8,-388.8,4205.2,7080.73,0.16,C,58.36,75.274,GIE AGSI+ API v013
DE,2025-07-25,Germany,DE,144.9117,247.2769,58.6,903.9,639.51,38.7,-600.8,4205.2,7080.73,0.25,C,58.6,75.482,GIE AGSI+ API v013
DE,2025-07-26,Germany,DE,145.899,247.2769,59,903.9,996.06,8.8,-987.2,4205.2,7080.73,0.4,C,59,75.752,GIE AGSI+ API v013
DE,2025-07-27,Germany,DE,147.0039,247.2769,59.45,903.9,1115.71,10.8,-1104.9,4205.2,7080.73,0.45,C,59.45,75.988,GIE AGSI+ API v013
DE,2025-07-28,Germany,DE,147.9933,247.2769,59.85,903.9,996.23,13.7,-982.5,4205.2,7080.73,0.4,C,59.85,76.232,GIE AGSI+ API v013
DE,2025-07-29,Germany,DE,148.8225,247.2769,60.18,903.9,843.06,15.6,-827.4,4205.2,7080.73,0.34,C,60.18,76.516,GIE AGSI+ API v013
DE,2025-07-30,Germany,DE,149.7583,247.2769,60.56,903.9,959.58,23.8,-935.8,4205.2,7080.73,0.38,E,60.56,76.802,GIE AGSI+ API v013
DE,2025-07-31,Germany,DE,150.3971,247.3579,60.8,903.9,667.36,29.3,-638,4205.2,7080.73,0.26,E,60.8,77.096,GIE AGSI+ API v013
DE,2025-08-01,Germany,DE,151.1612,247.7187,61.02,903.9,918.41,38.1,-880.4,4205.2,7080.73,0.31,C,61.02,77.246,GIE AGSI+ API v013
DE,2025-08-02,Germany,DE,152.5849,247.7187,61.6,903.9,1185.98,2.3,-1183.7,4205.2,7080.73,0.57,C,61.6,77.564,GIE AGSI+ API v013
DE,2025-08-03,Germany,DE,153.7645,247.7187,62.07,903.9,1200.93,2.7,-1198.3,4205.2,7080.73,0.48,C,62.07,77.834,GIE AGSI+ API v013
DE,2025-08-04,Germany,DE,154.7213,247.7187,62.46,903.9,957.3,0.5,-956.8,4205.2,7080.73,0.39,C,62.46,78.094,GIE AGSI+ API v013
DE,2025-08-05,Germany,DE,155.8115,247.7187,62.9,903.9,1115.09,8.1,-1106.9,4205.2,7080.73,0.44,C,62.9,78.4,GIE AGSI+ API v013
DE,2025-08-06,Germany,DE,156.7114,247.7187,63.26,903.9,916.66,1.1,-915.5,4205.2,7080.73,0.36,C,63.26,78.722,GIE AGSI+ API v013
DE,2025-08-07,Germany,DE,157.5353,247.7187,63.59,903.9,867.95,41.5,-826.5,4205.2,7080.73,0.33,C,63.59,79.056,GIE AGSI+ API v013
DE,2025-08-08,Germany,DE,158.3778,247.7187,63.93,903.9,893.38,46.1,-847.3,4205.2,7080.73,0.34,C,63.93,79.388,GIE AGSI+ API v013
DE,2025-08-09,Germany,DE,159.413,248.2187,64.22,903.9,1098.11,56.9,-1041.2,4211.2,7086.73,0.42,C,64.22,79.706,GIE AGSI+ API v013
DE,2025-08-10,Germany,DE,160.5504,248.2187,64.68,903.9,1141.44,4,-1137.4,4211.2,7086.73,0.46,C,64.68,80.02,GIE AGSI+ API v013
DE,2025-08-11,Germany,DE,161.4407,248.2187,65.04,903.9,897.35,7.1,-890.3,4211.2,7086.73,0.36,C,65.04,80.31,GIE AGSI+ API v013
DE,2025-08-12,Germany,DE,162.1392,248.7475,65.18,903.9,729.6,31.1,-698.5,4211.2,7086.73,0.28,C,65.18,80.606,GIE AGSI+ API v013
DE,2025-08-13,Germany,DE,162.763,248.7475,65.43,903.9,637.2,13.5,-623.7,4211.2,7086.73,0.25,C,65.43,80.968,GIE AGSI+ API v013
DE,2025-08-14,Germany,DE,163.5007,248.7475,65.73,903.9,765.82,22,-743.8,4211.2,7086.73,0.3,C,65.73,81.276,GIE AGSI+ API v013
DE,2025-08-15,Germany,DE,164.4735,248.7475,66.12,903.9,978.17,3.2,-975,4211.2,7086.73,0.39,E,66.12,81.464,GIE AGSI+ API v013
DE,2025-08-16,Germany,DE,165.3805,248.7872,66.47,903.9,930.18,25.4,-904.8,4211.2,7086.73,0.36,E,66.47,81.756,GIE AGSI+ API v013
DE,2025-08-17,Germany,DE,166.3086,248.7872,66.85,903.9,931.98,1.8,-930.2,4211.2,7086.73,0.37,C,66.85,82.026,GIE AGSI+ API v013
DE,2025-08-18,Germany,DE,166.9644,248.7872,67.11,903.9,671.95,16.2,-655.8,4211.2,7086.73,0.26,C,67.11,82.26,GIE AGSI+ API v013
DE,2025-08-19,Germany,DE,167.7072,248.7872,67.41,903.9,746.29,3.5,-742.8,4211.2,7086.73,0.3,C,67.41,82.512,GIE AGSI+ API v013
DE,2025-08-20,Germany,DE,168.3259,248.7872,67.66,903.9,638.08,19.4,-618.7,4211.2,7086.73,0.25,C,67.66,82.812,GIE AGSI+ API v013
DE,2025-08-21,Germany,DE,169.0267,248.7872,67.94,903.9,715.98,17.6,-698.3,4211.2,7086.73,0.28,C,67.94,83.114,GIE AGSI+ API v013
DE,2025-08-22,Germany,DE,169.6457,248.7872,68.19,903.9,656.37,37.3,-619,4211.2,7086.73,0.25,C,68.19,83.406,GIE AGSI+ API v013
DE,2025-08-23,Germany,DE,170.5564,248.7872,68.56,903.9,915.04,4.4,-910.7,4211.2,7086.73,0.37,C,68.56,83.672,GIE AGSI+ API v013
DE,2025-08-24,Germany,DE,171.4373,248.7872,68.91,903.9,884.69,3.7,-881,4211.2,7086.73,0.35,C,68.91,83.806,GIE AGSI+ API v013
DE,2025-08-25,Germany,DE,172.083,248.7872,69.17,903.9,660.93,15.2,-645.7,4211.2,7086.73,0.26,C,69.17,84.07,GIE AGSI+ API v013
DE,2025-08-26,Germany,DE,172.7102,248.7872,69.42,903.9,639.29,12.2,-627.1,4211.2,7086.73,0.25,C,69.42,84.326,GIE AGSI+ API v013
DE,2025-08-27,Germany,DE,173.1505,248.7872,69.6,903.9,457.09,16.7,-440.4,4211.2,7086.73,0.18,C,69.6,84.588,GIE AGSI+ API v013
DE,2025-08-28,Germany,DE,173.8767,248.6648,69.92,903.9,730.86,2.1,-728.8,4211.2,7086.73,0.29,C,69.92,84.798,GIE AGSI+ API v013
DE,2025-08-29,Germany,DE,174.7041,248.6648,70.26,903.9,857.52,15.3,-842.2,4211.2,7086.73,0.33,C,70.26,84.944,GIE AGSI+ API v013
DE,2025-08-30,Germany,DE,175.6844,248.6648,70.65,903.9,996.14,0.9,-995.2,4211.2,7086.73,0.39,C,70.65,85.132,GIE AGSI+ API v013
DE,2025-08-31,Germany,DE,176.6675,248.6648,71.05,903.9,981.13,6.3,-974.8,4211.2,7086.73,0.4,C,71.05,85.244,GIE AGSI+ API v013
DE,2025-09-01,Germany,DE,180.3845,248.6648,72.54,903.9,3753,30,-3723,4211.2,7086.73,1.49,E,72.54,85.268,GIE AGSI+ API v013
DE,2025-09-02,Germany,DE,180.6084,248.9648,72.54,903.9,328.14,16.1,-312.1,4211.2,7086.73,0.09,E,72.54,85.456,GIE AGSI+ API v013
DE,2025-09-03,Germany,DE,181.2279,249.1398,72.74,903.9,636.07,2.7,-633.4,4211.2,7086.73,0.25,C,72.74,85.658,GIE AGSI+ API v013
DE,2025-09-04,Germany,DE,182.0805,249.1398,73.08,903.9,715.45,3.3,-712.2,4211.2,7086.73,0.34,E,73.08,85.85,GIE AGSI+ API v013
DE,2025-09-05,Germany,DE,182.6921,249.1398,73.33,903.9,564.22,4.2,-560,4211.2,7086.73,0.25,C,73.33,86.058,GIE AGSI+ API v013
DE,2025-09-06,Germany,DE,183.5947,249.1398,73.69,903.9,906.27,3.1,-903.2,4211.2,7086.73,0.36,C,73.69,86.228,GIE AGSI+ API v013
DE,2025-09-07,Germany,DE,184.553,249.1398,74.08,903.9,984.27,18.8,-965.5,4211.2,7086.73,0.38,C,74.08,86.32,GIE AGSI+ API v013
DE,2025-09-08,Germany,DE,184.9099,249.1398,74.22,903.9,415.3,56,-359.3,4211.2,7086.73,0.14,C,74.22,86.466,GIE AGSI+ API v013
DE,2025-09-09,Germany,DE,185.1596,249.4238,74.23,903.9,297.34,46.1,-251.2,4211.2,7086.73,0.1,C,74.23,86.632,GIE AGSI+ API v013
DE,2025-09-10,Germany,DE,185.5896,249.4238,74.41,903.9,463.04,16.3,-446.8,4211.2,7086.73,0.17,C,74.41,86.796,GIE AGSI+ API v013
DE,2025-09-11,Germany,DE,186.0495,249.4238,74.59,903.9,486.56,26.7,-459.9,4211.2,7086.73,0.18,C,74.59,86.958,GIE AGSI+ API v013
DE,2025-09-12,Germany,DE,186.6666,249.4238,74.84,903.9,621.38,7.7,-613.7,4211.2,7086.73,0.25,C,74.84,87.082,GIE AGSI+ API v013
DE,2025-09-13,Germany,DE,187.3813,249.4238,75.13,903.9,726.36,2.8,-723.6,4211.2,7086.73,0.29,E,75.13,87.204,GIE AGSI+ API v013
DE,2025-09-14,Germany,DE,188.0571,249.4238,75.4,903.9,688.68,4.1,-684.6,4211.2,7086.73,0.27,C,75.4,87.274,GIE AGSI+ API v013
DE,2025-09-15,Germany,DE,188.6193,249.4238,75.62,903.9,573.26,3.5,-569.8,4211.2,7086.73,0.23,C,75.62,87.38,GIE AGSI+ API v013
DE,2025-09-16,Germany,DE,188.9555,249.4238,75.76,903.9,347.03,10.8,-336.2,4211.2,7086.73,0.13,E,75.76,87.482,GIE AGSI+ API v013
DE,2025-09-17,Germany,DE,189.2121,249.4238,75.86,903.9,271.85,8.7,-263.2,4211.2,7086.73,0.1,C,75.86,87.626,GIE AGSI+ API v013
DE,2025-09-18,Germany,DE,189.5304,249.4238,75.99,903.9,338.35,8.1,-330.3,4211.2,7086.73,0.13,C,75.99,87.808,GIE AGSI+ API v013
DE,2025-09-19,Germany,DE,189.866,249.4238,76.12,903.9,351.38,5.8,-345.6,4211.2,7086.73,0.13,C,76.12,87.988,GIE AGSI+ API v013
DE,2025-09-20,Germany,DE,190.498,249.4238,76.38,903.9,652.85,12.6,-640.3,4211.2,7086.73,0.25,C,76.38,88.064,GIE AGSI+ API v013
DE,2025-09-21,Germany,DE,191.1308,249.4238,76.63,903.9,651.57,18.8,-632.8,4211.2,7086.73,0.25,C,76.63,88.158,GIE AGSI+ API v013
DE,2025-09-22,Germany,DE,191.1885,249.4238,76.65,903.9,162.54,105,-57.5,4211.2,7086.73,0.02,C,76.65,88.238,GIE AGSI+ API v013
DE,2025-09-23,Germany,DE,191.1177,249.9838,76.45,903.9,72.54,143.1,70.6,4211.2,7086.73,-0.03,C,76.45,88.342,GIE AGSI+ API v013
DE,2025-09-24,Germany,DE,191.0942,249.9838,76.44,903.9,65.63,90.7,25,4211.2,7086.73,-0.01,C,76.44,88.52,GIE AGSI+ API v013
DE,2025-09-25,Germany,DE,191.1453,249.9838,76.46,903.9,129.91,58.6,-71.3,4211.2,7086.73,0.02,C,76.46,88.732,GIE AGSI+ API v013
DE,2025-09-26,Germany,DE,191.2342,249.9838,76.5,903.9,140.11,51.3,-88.8,4211.2,7086.73,0.04,C,76.5,88.896,GIE AGSI+ API v013
DE,2025-09-27,Germany,DE,191.5459,249.9838,76.62,903.9,317.31,5.6,-311.7,4211.2,7086.73,0.12,C,76.62,89.022,GIE AGSI+ API v013
DE,2025-09-28,Germany,DE,191.8201,249.9838,76.73,903.9,304.92,30.6,-274.3,4211.2,7086.73,0.11,C,76.73,89.036,GIE AGSI+ API v013
DE,2025-09-29,Germany,DE,191.8158,249.9838,76.73,903.9,72.89,75.7,2.8,4211.2,7086.73,-0,E,76.73,89.142,GIE AGSI+ API v013
DE,2025-09-30,Germany,DE,191.6921,249.9838,76.68,903.9,56.39,74.3,17.9,4211.2,7086.73,-0.05,C,76.68,89.206,GIE AGSI+ API v013
DE,2025-10-01,Germany,DE,191.4178,250.8301,76.31,903.9,28.76,293.3,264.6,4211.2,7086.73,-0.11,C,76.31,89.416,GIE AGSI+ API v013
DE,2025-10-02,Germany,DE,191.1469,250.8301,76.21,903.9,36.31,313.1,276.8,4211.2,7086.73,-0.11,C,76.21,89.624,GIE AGSI+ API v013
DE,2025-10-03,Germany,DE,191.1414,250.8301,76.2,903.9,70.51,77.6,7.1,4211.2,7086.73,-0,C,76.2,89.928,GIE AGSI+ API v013
DE,2025-10-04,Germany,DE,191.4762,250.8301,76.34,903.9,337.99,10.4,-327.6,4211.2,7086.73,0.13,C,76.34,90.108,GIE AGSI+ API v013
DE,2025-10-05,Germany,DE,191.6228,250.8301,76.4,903.9,290.81,147.2,-143.6,4211.2,7086.73,0.06,C,76.4,90.278,GIE AGSI+ API v013
DE,2025-10-06,Germany,DE,191.1466,250.8801,76.19,903.9,94.39,576.6,482.2,4211.2,7086.73,-0.19,C,76.19,90.418,GIE AGSI+ API v013
DE,2025-10-07,Germany,DE,190.8762,250.8801,76.08,903.9,57.95,320.9,262.9,4211.2,7086.73,-0.11,C,76.08,90.546,GIE AGSI+ API v013
DE,2025-10-08,Germany,DE,190.7023,250.8801,76.01,903.9,102.7,294.4,191.7,4211.2,7086.73,-0.07,C,76.01,90.754,GIE AGSI+ API v013
DE,2025-10-09,Germany,DE,190.703,250.8801,76.01,903.9,117.91,105.7,-12.2,4211.2,7086.73,0,C,76.01,90.96,GIE AGSI+ API v013
DE,2025-10-10,Germany,DE,190.7396,250.8801,76.03,903.9,108.58,55.2,-53.4,4211.2,7086.73,0.01,C,76.03,91.096,GIE AGSI+ API v013
DE,2025-10-11,Germany,DE,190.865,250.8801,76.08,903.9,225.47,74.1,-151.4,4211.2,7086.73,0.05,C,76.08,91.184,GIE AGSI+ API v013
DE,2025-10-12,Germany,DE,190.9141,250.8801,76.1,903.9,134.71,85.7,-49,4211.2,7086.73,0.02,C,76.1,91.314,GIE AGSI+ API v013
DE,2025-10-13,Germany,DE,190.4641,250.8801,75.92,903.9,39.66,504.8,465.1,4211.2,7086.73,-0.18,C,75.92,91.368,GIE AGSI+ API v013
DE,2025-10-14,Germany,DE,190.2227,250.8801,75.82,903.9,40.5,289.8,249.3,4211.2,7086.73,-0.1,C,75.82,91.44,GIE AGSI+ API v013
DE,2025-10-15,Germany,DE,189.8502,250.8801,75.67,903.9,28.64,391,362.4,4211.2,7086.73,-0.15,C,75.67,91.538,GIE AGSI+ API v013
DE,2025-10-16,Germany,DE,189.3715,250.8801,75.48,903.9,30.69,517.2,486.5,4211.2,7086.73,-0.19,C,75.48,91.648,GIE AGSI+ API v013
DE,2025-10-17,Germany,DE,189.2445,250.8801,75.43,903.9,75.85,201.9,126,4211.2,7086.73,-0.05,C,75.43,91.726,GIE AGSI+ API v013
DE,2025-10-18,Germany,DE,189.2667,250.8801,75.44,903.9,99.19,78.5,-20.7,4211.2,7086.73,0.01,C,75.44,91.786,GIE AGSI+ API v013
DE,2025-10-19,Germany,DE,189.3327,250.8801,75.47,903.9,136.1,55,-81.1,4211.2,7086.73,0.03,C,75.47,91.842,GIE AGSI+ API v013
DE,2025-10-20,Germany,DE,189.2633,250.8801,75.44,903.9,66.89,135.4,68.5,4211.2,7086.73,-0.03,C,75.44,91.972,GIE AGSI+ API v013
DE,2025-10-21,Germany,DE,189.1924,250.8801,75.41,903.9,75.58,149.9,74.3,4211.2,7086.73,-0.03,C,75.41,92.02,GIE AGSI+ API v013
DE,2025-10-22,Germany,DE,189.0758,250.8801,75.37,903.9,33.16,149.8,116.6,4211.2,7086.73,-0.05,C,75.37,92.134,GIE AGSI+ API v013
DE,2025-10-23,Germany,DE,189.1277,250.8801,75.39,903.9,88.5,36.6,-51.9,4211.2,7086.73,0.02,C,75.39,92.182,GIE AGSI+ API v013
DE,2025-10-24,Germany,DE,189.0014,250.8801,75.34,903.9,33.99,159.8,125.8,4211.2,7086.73,-0.05,C,75.34,92.242,GIE AGSI+ API v013
DE,2025-10-25,Germany,DE,189.0073,250.8801,75.34,903.9,81.44,75.6,-5.9,4348.8,7309.36,0,C,75.34,92.254,GIE AGSI+ API v013
DE,2025-10-26,Germany,DE,188.9945,250.8801,75.33,903.9,65.67,78.4,12.7,4211.2,7086.73,-0.01,C,75.33,92.268,GIE AGSI+ API v013
DE,2025-10-27,Germany,DE,188.5358,250.8801,75.15,903.9,21.18,481.7,460.5,4211.2,7086.73,-0.18,C,75.15,92.354,GIE AGSI+ API v013
DE,2025-10-28,Germany,DE,188.5342,250.8801,75.15,903.9,67.66,69.3,1.6,4211.2,7086.73,-0,C,75.15,92.418,GIE AGSI+ API v013
DE,2025-10-29,Germany,DE,188.2818,250.8801,75.05,903.9,37.21,287.3,250.1,4211.2,7086.73,-0.1,C,75.05,92.508,GIE AGSI+ API v013
DE,2025-10-30,Germany,DE,188.3028,251.1601,74.97,903.9,105.7,84.6,-21.1,4211.2,7086.73,0.01,C,74.97,92.614,GIE AGSI+ API v013
DE,2025-10-31,Germany,DE,188.2252,251.1601,74.94,903.9,116.14,193.8,77.6,4211.2,7086.73,-0.03,C,74.94,92.704,GIE AGSI+ API v013
DE,2025-11-01,Germany,DE,188.6759,251.1437,75.13,903.9,453.15,2.4,-450.8,4211.2,7086.73,0.18,C,75.13,92.872,GIE AGSI+ API v013
DE,2025-11-02,Germany,DE,188.9352,251.1437,75.23,903.9,286.89,34.8,-252.1,4211.2,7086.73,0.1,C,75.23,92.924,GIE AGSI+ API v013
