date,consumption_gwh,slp_gwh,rlm_gwh,status,source
2024-03-04,2935.078,1222.425,1712.653,final,Trading Hub Europe AggregatedConsumptionData
2024-03-05,3103.743,1298.058,1805.685,final,Trading Hub Europe AggregatedConsumptionData
2024-03-06,3196.842,1394.960,1801.882,final,Trading Hub Europe AggregatedConsumptionData
2024-03-07,3300.808,1510.881,1789.927,final,Trading Hub Europe AggregatedConsumptionData
2024-03-08,3150.419,1543.230,1607.190,final,Trading Hub Europe AggregatedConsumptionData
2024-03-09,2740.343,1444.426,1295.917,final,Trading Hub Europe AggregatedConsumptionData
2024-03-10,2608.616,1284.494,1324.122,final,Trading Hub Europe AggregatedConsumptionData
2024-03-11,2925.542,1250.486,1675.056,final,Trading Hub Europe AggregatedConsumptionData
2024-03-12,3022.827,1270.265,1752.562,final,Trading Hub Europe AggregatedConsumptionData
2024-03-13,2842.841,1195.710,1647.132,final,Trading Hub Europe AggregatedConsumptionData
2024-03-14,2527.711,1025.980,1501.731,final,Trading Hub Europe AggregatedConsumptionData
2024-03-15,2279.754,933.904,1345.850,final,Trading Hub Europe AggregatedConsumptionData
2024-03-16,2248.330,996.802,1251.528,final,Trading Hub Europe AggregatedConsumptionData
2024-03-17,2435.554,1114.777,1320.776,final,Trading Hub Europe AggregatedConsumptionData
2024-03-18,2861.775,1191.987,1669.788,final,Trading Hub Europe AggregatedConsumptionData
2024-03-19,2773.141,1132.331,1640.810,final,Trading Hub Europe AggregatedConsumptionData
2024-03-20,2573.708,980.150,1593.558,final,Trading Hub Europe AggregatedConsumptionData
2024-03-21,2486.109,938.583,1547.526,final,Trading Hub Europe AggregatedConsumptionData
2024-03-22,2364.973,912.603,1452.369,final,Trading Hub Europe AggregatedConsumptionData
2024-03-23,2420.053,1134.152,1285.902,final,Trading Hub Europe AggregatedConsumptionData
2024-03-24,2708.616,1328.853,1379.763,final,Trading Hub Europe AggregatedConsumptionData
2024-03-25,3098.336,1391.846,1706.490,final,Trading Hub Europe AggregatedConsumptionData
2024-03-26,2785.038,1247.721,1537.317,final,Trading Hub Europe AggregatedConsumptionData
2024-03-27,2672.128,1123.866,1548.263,final,Trading Hub Europe AggregatedConsumptionData
2024-03-28,2493.941,1130.854,1363.087,final,Trading Hub Europe AggregatedConsumptionData
2024-03-29,2175.341,1026.369,1148.971,final,Trading Hub Europe AggregatedConsumptionData
2024-03-30,1817.197,780.617,1036.580,final,Trading Hub Europe AggregatedConsumptionData
2024-03-31,1763.118,765.213,997.905,final,Trading Hub Europe AggregatedConsumptionData
2024-04-01,1982.597,858.621,1123.975,final,Trading Hub Europe AggregatedConsumptionData
2024-04-02,2339.911,925.159,1414.752,final,Trading Hub Europe AggregatedConsumptionData
2024-04-03,2526.070,964.697,1561.373,final,Trading Hub Europe AggregatedConsumptionData
2024-04-04,2311.439,909.615,1401.824,final,Trading Hub Europe AggregatedConsumptionData
2024-04-05,1940.516,710.654,1229.861,final,Trading Hub Europe AggregatedConsumptionData
2024-04-06,1479.612,506.780,972.832,final,Trading Hub Europe AggregatedConsumptionData
2024-04-07,1451.640,429.714,1021.926,final,Trading Hub Europe AggregatedConsumptionData
2024-04-08,1701.804,390.467,1311.337,final,Trading Hub Europe AggregatedConsumptionData
2024-04-09,1810.420,515.863,1294.557,final,Trading Hub Europe AggregatedConsumptionData
2024-04-10,2100.118,678.891,1421.227,final,Trading Hub Europe AggregatedConsumptionData
2024-04-11,2087.837,727.955,1359.882,final,Trading Hub Europe AggregatedConsumptionData
2024-04-12,1807.401,638.057,1169.344,final,Trading Hub Europe AggregatedConsumptionData
2024-04-13,1402.309,492.853,909.456,final,Trading Hub Europe AggregatedConsumptionData
2024-04-14,1549.520,525.048,1024.473,final,Trading Hub Europe AggregatedConsumptionData
2024-04-15,1987.348,705.796,1281.552,final,Trading Hub Europe AggregatedConsumptionData
2024-04-16,2431.469,935.279,1496.190,final,Trading Hub Europe AggregatedConsumptionData
2024-04-17,2811.926,1130.364,1681.562,final,Trading Hub Europe AggregatedConsumptionData
2024-04-18,2793.974,1226.771,1567.203,final,Trading Hub Europe AggregatedConsumptionData
2024-04-19,2703.843,1267.203,1436.641,final,Trading Hub Europe AggregatedConsumptionData
2024-04-20,2544.167,1263.216,1280.951,final,Trading Hub Europe AggregatedConsumptionData
2024-04-21,2718.881,1348.441,1370.440,final,Trading Hub Europe AggregatedConsumptionData
2024-04-22,3281.587,1434.083,1847.504,final,Trading Hub Europe AggregatedConsumptionData
2024-04-23,3218.412,1434.351,1784.061,final,Trading Hub Europe AggregatedConsumptionData
2024-04-24,3261.331,1422.009,1839.322,final,Trading Hub Europe AggregatedConsumptionData
2024-04-25,3129.399,1364.753,1764.646,final,Trading Hub Europe AggregatedConsumptionData
2024-04-26,2751.763,1178.157,1573.606,final,Trading Hub Europe AggregatedConsumptionData
2024-04-27,1986.014,861.629,1124.385,final,Trading Hub Europe AggregatedConsumptionData
2024-04-28,1728.974,648.878,1080.096,final,Trading Hub Europe AggregatedConsumptionData
2024-04-29,1881.030,529.447,1351.582,final,Trading Hub Europe AggregatedConsumptionData
2024-04-30,1586.715,410.889,1175.826,final,Trading Hub Europe AggregatedConsumptionData
2024-05-01,1264.756,329.994,934.762,final,Trading Hub Europe AggregatedConsumptionData
2024-05-02,1461.679,329.488,1132.190,final,Trading Hub Europe AggregatedConsumptionData
2024-05-03,1708.599,428.530,1280.069,final,Trading Hub Europe AggregatedConsumptionData
2024-05-04,1564.890,469.438,1095.452,final,Trading Hub Europe AggregatedConsumptionData
2024-05-05,1596.308,510.556,1085.753,final,Trading Hub Europe AggregatedConsumptionData
2024-05-06,1943.538,525.193,1418.345,final,Trading Hub Europe AggregatedConsumptionData
2024-05-07,2028.078,545.966,1482.112,final,Trading Hub Europe AggregatedConsumptionData
2024-05-08,1940.896,536.997,1403.898,final,Trading Hub Europe AggregatedConsumptionData
2024-05-09,1607.774,493.526,1114.248,final,Trading Hub Europe AggregatedConsumptionData
2024-05-10,1608.897,455.882,1153.015,final,Trading Hub Europe AggregatedConsumptionData
2024-05-11,1374.773,391.339,983.434,final,Trading Hub Europe AggregatedConsumptionData
2024-05-12,1285.385,342.096,943.289,final,Trading Hub Europe AggregatedConsumptionData
2024-05-13,1517.909,316.411,1201.497,final,Trading Hub Europe AggregatedConsumptionData
2024-05-14,1448.256,281.072,1167.184,final,Trading Hub Europe AggregatedConsumptionData
2024-05-15,1547.292,280.028,1267.264,final,Trading Hub Europe AggregatedConsumptionData
2024-05-16,1562.165,297.265,1264.900,final,Trading Hub Europe AggregatedConsumptionData
2024-05-17,1498.163,342.306,1155.857,final,Trading Hub Europe AggregatedConsumptionData
2024-05-18,1308.594,343.642,964.952,final,Trading Hub Europe AggregatedConsumptionData
2024-05-19,1256.739,351.843,904.896,final,Trading Hub Europe AggregatedConsumptionData
2024-05-20,1269.212,328.957,940.255,final,Trading Hub Europe AggregatedConsumptionData
2024-05-21,1537.700,308.570,1229.129,final,Trading Hub Europe AggregatedConsumptionData
2024-05-22,1559.651,318.329,1241.322,final,Trading Hub Europe AggregatedConsumptionData
2024-05-23,1659.813,329.937,1329.876,final,Trading Hub Europe AggregatedConsumptionData
2024-05-24,1641.063,347.919,1293.144,final,Trading Hub Europe AggregatedConsumptionData
2024-05-25,1355.253,331.415,1023.838,final,Trading Hub Europe AggregatedConsumptionData
2024-05-26,1280.314,303.897,976.416,final,Trading Hub Europe AggregatedConsumptionData
2024-05-27,1580.012,310.923,1269.090,final,Trading Hub Europe AggregatedConsumptionData
2024-05-28,1585.924,348.524,1237.399,final,Trading Hub Europe AggregatedConsumptionData
2024-05-29,1583.621,360.678,1222.943,final,Trading Hub Europe AggregatedConsumptionData
2024-05-30,1517.264,371.623,1145.641,final,Trading Hub Europe AggregatedConsumptionData
2024-05-31,1509.376,378.130,1131.246,final,Trading Hub Europe AggregatedConsumptionData
2024-06-01,1302.448,342.383,960.066,final,Trading Hub Europe AggregatedConsumptionData
2024-06-02,1325.074,329.034,996.040,final,Trading Hub Europe AggregatedConsumptionData
2024-06-03,1764.138,354.692,1409.446,final,Trading Hub Europe AggregatedConsumptionData
2024-06-04,1586.904,341.319,1245.585,final,Trading Hub Europe AggregatedConsumptionData
2024-06-05,1604.507,348.369,1256.139,final,Trading Hub Europe AggregatedConsumptionData
2024-06-06,1661.514,366.598,1294.916,final,Trading Hub Europe AggregatedConsumptionData
2024-06-07,1538.372,359.907,1178.465,final,Trading Hub Europe AggregatedConsumptionData
2024-06-08,1286.473,330.145,956.328,final,Trading Hub Europe AggregatedConsumptionData
2024-06-09,1380.586,347.283,1033.303,final,Trading Hub Europe AggregatedConsumptionData
2024-06-10,1635.823,399.962,1235.862,final,Trading Hub Europe AggregatedConsumptionData
2024-06-11,1700.004,454.717,1245.287,final,Trading Hub Europe AggregatedConsumptionData
2024-06-12,1789.174,491.634,1297.540,final,Trading Hub Europe AggregatedConsumptionData
2024-06-13,1719.385,460.474,1258.910,final,Trading Hub Europe AggregatedConsumptionData
2024-06-14,1484.456,379.432,1105.024,final,Trading Hub Europe AggregatedConsumptionData
2024-06-15,1241.811,332.455,909.356,final,Trading Hub Europe AggregatedConsumptionData
2024-06-16,1251.870,312.539,939.331,final,Trading Hub Europe AggregatedConsumptionData
2024-06-17,1516.645,288.100,1228.546,final,Trading Hub Europe AggregatedConsumptionData
2024-06-18,1480.059,252.062,1227.997,final,Trading Hub Europe AggregatedConsumptionData
2024-06-19,1458.834,262.590,1196.244,final,Trading Hub Europe AggregatedConsumptionData
2024-06-20,1503.076,250.253,1252.823,final,Trading Hub Europe AggregatedConsumptionData
2024-06-21,1418.916,244.707,1174.209,final,Trading Hub Europe AggregatedConsumptionData
2024-06-22,1156.290,253.067,903.223,final,Trading Hub Europe AggregatedConsumptionData
2024-06-23,1216.045,251.167,964.878,final,Trading Hub Europe AggregatedConsumptionData
2024-06-24,1411.290,233.838,1177.452,final,Trading Hub Europe AggregatedConsumptionData
2024-06-25,1360.355,212.557,1147.798,final,Trading Hub Europe AggregatedConsumptionData
2024-06-26,1353.885,189.919,1163.966,final,Trading Hub Europe AggregatedConsumptionData
2024-06-27,1318.542,177.610,1140.932,final,Trading Hub Europe AggregatedConsumptionData
2024-06-28,1212.474,182.427,1030.046,final,Trading Hub Europe AggregatedConsumptionData
2024-06-29,1041.622,178.230,863.392,final,Trading Hub Europe AggregatedConsumptionData
2024-06-30,1106.265,198.467,907.798,final,Trading Hub Europe AggregatedConsumptionData
2024-07-01,1387.102,242.033,1145.069,final,Trading Hub Europe AggregatedConsumptionData
2024-07-02,1434.518,293.760,1140.758,final,Trading Hub Europe AggregatedConsumptionData
2024-07-03,1542.120,345.487,1196.633,final,Trading Hub Europe AggregatedConsumptionData
2024-07-04,1435.126,335.941,1099.185,final,Trading Hub Europe AggregatedConsumptionData
2024-07-05,1343.372,299.374,1043.997,final,Trading Hub Europe AggregatedConsumptionData
2024-07-06,1120.254,252.833,867.420,final,Trading Hub Europe AggregatedConsumptionData
2024-07-07,1167.417,260.408,907.009,final,Trading Hub Europe AggregatedConsumptionData
2024-07-08,1397.520,240.512,1157.008,final,Trading Hub Europe AggregatedConsumptionData
2024-07-09,1250.439,196.907,1053.532,final,Trading Hub Europe AggregatedConsumptionData
2024-07-10,1328.644,185.433,1143.211,final,Trading Hub Europe AggregatedConsumptionData
2024-07-11,1383.052,186.369,1196.683,final,Trading Hub Europe AggregatedConsumptionData
2024-07-12,1283.328,198.673,1084.655,final,Trading Hub Europe AggregatedConsumptionData
2024-07-13,1095.737,219.810,875.927,final,Trading Hub Europe AggregatedConsumptionData
2024-07-14,1131.288,221.271,910.017,final,Trading Hub Europe AggregatedConsumptionData
2024-07-15,1306.783,203.698,1103.086,final,Trading Hub Europe AggregatedConsumptionData
2024-07-16,1271.074,200.816,1070.258,final,Trading Hub Europe AggregatedConsumptionData
2024-07-17,1319.160,200.992,1118.168,final,Trading Hub Europe AggregatedConsumptionData
2024-07-18,1345.669,192.274,1153.395,final,Trading Hub Europe AggregatedConsumptionData
2024-07-19,1225.583,180.123,1045.461,final,Trading Hub Europe AggregatedConsumptionData
2024-07-20,1008.788,165.053,843.735,final,Trading Hub Europe AggregatedConsumptionData
2024-07-21,1046.979,165.112,881.867,final,Trading Hub Europe AggregatedConsumptionData
2024-07-22,1259.645,177.052,1082.593,final,Trading Hub Europe AggregatedConsumptionData
2024-07-23,1267.266,189.700,1077.566,final,Trading Hub Europe AggregatedConsumptionData
2024-07-24,1311.113,209.151,1101.962,final,Trading Hub Europe AggregatedConsumptionData
2024-07-25,1290.095,208.619,1081.475,final,Trading Hub Europe AggregatedConsumptionData
2024-07-26,1278.602,198.384,1080.218,final,Trading Hub Europe AggregatedConsumptionData
2024-07-27,1100.519,191.631,908.888,final,Trading Hub Europe AggregatedConsumptionData
2024-07-28,1044.674,197.571,847.103,final,Trading Hub Europe AggregatedConsumptionData
2024-07-29,1239.026,199.575,1039.451,final,Trading Hub Europe AggregatedConsumptionData
2024-07-30,1256.406,184.483,1071.923,final,Trading Hub Europe AggregatedConsumptionData
2024-07-31,1234.635,172.273,1062.362,final,Trading Hub Europe AggregatedConsumptionData
2024-08-01,1289.804,177.380,1112.424,final,Trading Hub Europe AggregatedConsumptionData
2024-08-02,1239.914,181.612,1058.303,final,Trading Hub Europe AggregatedConsumptionData
2024-08-03,1032.293,182.136,850.156,final,Trading Hub Europe AggregatedConsumptionData
2024-08-04,1064.672,194.455,870.217,final,Trading Hub Europe AggregatedConsumptionData
2024-08-05,1313.895,199.903,1113.992,final,Trading Hub Europe AggregatedConsumptionData
2024-08-06,1275.664,186.168,1089.496,final,Trading Hub Europe AggregatedConsumptionData
2024-08-07,1293.863,182.328,1111.535,final,Trading Hub Europe AggregatedConsumptionData
2024-08-08,1257.446,190.839,1066.607,final,Trading Hub Europe AggregatedConsumptionData
2024-08-09,1152.498,188.441,964.057,final,Trading Hub Europe AggregatedConsumptionData
2024-08-10,1003.365,179.336,824.028,final,Trading Hub Europe AggregatedConsumptionData
2024-08-11,1029.383,178.640,850.744,final,Trading Hub Europe AggregatedConsumptionData
2024-08-12,1203.146,169.106,1034.040,final,Trading Hub Europe AggregatedConsumptionData
2024-08-13,1180.890,159.431,1021.459,final,Trading Hub Europe AggregatedConsumptionData
2024-08-14,1281.076,160.829,1120.247,final,Trading Hub Europe AggregatedConsumptionData
2024-08-15,1200.093,163.027,1037.066,final,Trading Hub Europe AggregatedConsumptionData
2024-08-16,1209.938,166.613,1043.325,final,Trading Hub Europe AggregatedConsumptionData
2024-08-17,1038.151,170.713,867.438,final,Trading Hub Europe AggregatedConsumptionData
2024-08-18,1008.835,190.357,818.478,final,Trading Hub Europe AggregatedConsumptionData
2024-08-19,1316.799,207.944,1108.855,final,Trading Hub Europe AggregatedConsumptionData
2024-08-20,1249.071,201.823,1047.248,final,Trading Hub Europe AggregatedConsumptionData
2024-08-21,1276.662,225.271,1051.391,final,Trading Hub Europe AggregatedConsumptionData
2024-08-22,1253.092,228.730,1024.362,final,Trading Hub Europe AggregatedConsumptionData
2024-08-23,1161.382,204.252,957.130,final,Trading Hub Europe AggregatedConsumptionData
2024-08-24,952.556,174.692,777.864,final,Trading Hub Europe AggregatedConsumptionData
2024-08-25,1072.936,196.790,876.147,final,Trading Hub Europe AggregatedConsumptionData
2024-08-26,1390.794,221.385,1169.409,final,Trading Hub Europe AggregatedConsumptionData
2024-08-27,1373.102,217.716,1155.386,final,Trading Hub Europe AggregatedConsumptionData
2024-08-28,1326.230,193.601,1132.629,final,Trading Hub Europe AggregatedConsumptionData
2024-08-29,1410.567,175.985,1234.582,final,Trading Hub Europe AggregatedConsumptionData
2024-08-30,1276.122,179.466,1096.655,final,Trading Hub Europe AggregatedConsumptionData
2024-08-31,1020.858,181.788,839.070,final,Trading Hub Europe AggregatedConsumptionData
2024-09-01,1077.339,179.596,897.743,final,Trading Hub Europe AggregatedConsumptionData
2024-09-02,1361.771,178.892,1182.878,final,Trading Hub Europe AggregatedConsumptionData
2024-09-03,1478.744,177.294,1301.450,final,Trading Hub Europe AggregatedConsumptionData
2024-09-04,1473.953,183.945,1290.008,final,Trading Hub Europe AggregatedConsumptionData
2024-09-05,1294.908,175.129,1119.779,final,Trading Hub Europe AggregatedConsumptionData
2024-09-06,1261.579,177.514,1084.065,final,Trading Hub Europe AggregatedConsumptionData
2024-09-07,1048.582,171.677,876.905,final,Trading Hub Europe AggregatedConsumptionData
2024-09-08,1083.857,184.429,899.427,final,Trading Hub Europe AggregatedConsumptionData
2024-09-09,1372.535,231.545,1140.990,final,Trading Hub Europe AggregatedConsumptionData
2024-09-10,1375.336,283.098,1092.238,final,Trading Hub Europe AggregatedConsumptionData
2024-09-11,1586.484,381.608,1204.876,final,Trading Hub Europe AggregatedConsumptionData
2024-09-12,1860.977,517.417,1343.560,final,Trading Hub Europe AggregatedConsumptionData
2024-09-13,1745.648,590.497,1155.151,final,Trading Hub Europe AggregatedConsumptionData
2024-09-14,1583.443,600.045,983.399,final,Trading Hub Europe AggregatedConsumptionData
2024-09-15,1567.127,553.855,1013.273,final,Trading Hub Europe AggregatedConsumptionData
2024-09-16,1797.228,493.711,1303.517,final,Trading Hub Europe AggregatedConsumptionData
2024-09-17,1600.723,395.847,1204.876,final,Trading Hub Europe AggregatedConsumptionData
2024-09-18,1498.635,330.412,1168.223,final,Trading Hub Europe AggregatedConsumptionData
2024-09-19,1482.305,310.941,1171.364,final,Trading Hub Europe AggregatedConsumptionData
2024-09-20,1384.598,306.843,1077.755,final,Trading Hub Europe AggregatedConsumptionData
2024-09-21,1264.570,311.579,952.991,final,Trading Hub Europe AggregatedConsumptionData
2024-09-22,1303.017,309.442,993.575,final,Trading Hub Europe AggregatedConsumptionData
2024-09-23,1602.205,325.440,1276.765,final,Trading Hub Europe AggregatedConsumptionData
2024-09-24,1576.542,371.224,1205.318,final,Trading Hub Europe AggregatedConsumptionData
2024-09-25,1587.999,388.207,1199.792,final,Trading Hub Europe AggregatedConsumptionData
2024-09-26,1533.290,383.648,1149.643,final,Trading Hub Europe AggregatedConsumptionData
2024-09-27,1539.515,432.225,1107.289,final,Trading Hub Europe AggregatedConsumptionData
2024-09-28,1588.916,561.398,1027.518,final,Trading Hub Europe AggregatedConsumptionData
2024-09-29,1738.880,670.487,1068.393,final,Trading Hub Europe AggregatedConsumptionData
2024-09-30,1973.715,682.639,1291.076,final,Trading Hub Europe AggregatedConsumptionData
2024-10-01,1958.659,653.966,1304.694,final,Trading Hub Europe AggregatedConsumptionData
2024-10-02,2007.175,685.795,1321.379,final,Trading Hub Europe AggregatedConsumptionData
2024-10-03,1896.764,736.679,1160.085,final,Trading Hub Europe AggregatedConsumptionData
2024-10-04,2068.092,795.740,1272.352,final,Trading Hub Europe AggregatedConsumptionData
2024-10-05,1972.990,839.597,1133.392,final,Trading Hub Europe AggregatedConsumptionData
2024-10-06,1955.212,824.588,1130.623,final,Trading Hub Europe AggregatedConsumptionData
2024-10-07,1976.020,655.028,1320.992,final,Trading Hub Europe AggregatedConsumptionData
2024-10-08,1812.477,550.717,1261.760,final,Trading Hub Europe AggregatedConsumptionData
2024-10-09,1785.228,532.917,1252.311,final,Trading Hub Europe AggregatedConsumptionData
2024-10-10,1917.651,600.809,1316.841,final,Trading Hub Europe AggregatedConsumptionData
2024-10-11,2146.305,784.530,1361.775,final,Trading Hub Europe AggregatedConsumptionData
2024-10-12,1923.684,821.416,1102.268,final,Trading Hub Europe AggregatedConsumptionData
2024-10-13,2025.223,881.440,1143.782,final,Trading Hub Europe AggregatedConsumptionData
2024-10-14,2537.024,947.413,1589.611,final,Trading Hub Europe AggregatedConsumptionData
2024-10-15,2363.776,907.312,1456.465,final,Trading Hub Europe AggregatedConsumptionData
2024-10-16,2184.393,796.440,1387.953,final,Trading Hub Europe AggregatedConsumptionData
2024-10-17,2039.413,663.807,1375.606,final,Trading Hub Europe AggregatedConsumptionData
2024-10-18,1982.936,616.382,1366.554,final,Trading Hub Europe AggregatedConsumptionData
2024-10-19,1703.342,590.712,1112.631,final,Trading Hub Europe AggregatedConsumptionData
2024-10-20,1667.286,581.905,1085.380,final,Trading Hub Europe AggregatedConsumptionData
2024-10-21,1964.779,572.023,1392.756,final,Trading Hub Europe AggregatedConsumptionData
2024-10-22,2064.204,642.580,1421.623,final,Trading Hub Europe AggregatedConsumptionData
2024-10-23,2313.881,751.596,1562.284,final,Trading Hub Europe AggregatedConsumptionData
2024-10-24,2251.181,792.664,1458.517,final,Trading Hub Europe AggregatedConsumptionData
2024-10-25,2206.671,749.290,1457.381,final,Trading Hub Europe AggregatedConsumptionData
2024-10-26,1927.568,717.418,1210.150,final,Trading Hub Europe AggregatedConsumptionData
2024-10-27,1914.460,723.109,1191.351,final,Trading Hub Europe AggregatedConsumptionData
2024-10-28,2186.915,738.307,1448.608,final,Trading Hub Europe AggregatedConsumptionData
2024-10-29,2330.072,738.672,1591.400,final,Trading Hub Europe AggregatedConsumptionData
2024-10-30,2312.481,752.102,1560.379,final,Trading Hub Europe AggregatedConsumptionData
2024-10-31,2256.991,804.227,1452.764,final,Trading Hub Europe AggregatedConsumptionData
2024-11-01,2112.443,847.724,1264.719,final,Trading Hub Europe AggregatedConsumptionData
2024-11-02,2324.665,961.533,1363.132,final,Trading Hub Europe AggregatedConsumptionData
2024-11-03,2518.156,1123.947,1394.209,final,Trading Hub Europe AggregatedConsumptionData
2024-11-04,3081.974,1209.953,1872.021,final,Trading Hub Europe AggregatedConsumptionData
2024-11-05,3230.956,1263.850,1967.106,final,Trading Hub Europe AggregatedConsumptionData
2024-11-06,3333.099,1283.031,2050.068,final,Trading Hub Europe AggregatedConsumptionData
2024-11-07,3348.992,1297.255,2051.737,final,Trading Hub Europe AggregatedConsumptionData
2024-11-08,3227.622,1357.348,1870.274,final,Trading Hub Europe AggregatedConsumptionData
2024-11-09,2976.516,1338.515,1638.001,final,Trading Hub Europe AggregatedConsumptionData
2024-11-10,2981.961,1349.481,1632.480,final,Trading Hub Europe AggregatedConsumptionData
2024-11-11,3329.157,1340.435,1988.721,final,Trading Hub Europe AggregatedConsumptionData
2024-11-12,3517.471,1416.275,2101.196,final,Trading Hub Europe AggregatedConsumptionData
2024-11-13,3531.215,1467.958,2063.257,final,Trading Hub Europe AggregatedConsumptionData
2024-11-14,3381.990,1406.833,1975.157,final,Trading Hub Europe AggregatedConsumptionData
2024-11-15,3270.492,1382.375,1888.118,final,Trading Hub Europe AggregatedConsumptionData
2024-11-16,2939.895,1407.393,1532.502,final,Trading Hub Europe AggregatedConsumptionData
2024-11-17,2964.678,1457.941,1506.737,final,Trading Hub Europe AggregatedConsumptionData
2024-11-18,3440.446,1549.303,1891.144,final,Trading Hub Europe AggregatedConsumptionData
2024-11-19,3513.692,1555.720,1957.971,final,Trading Hub Europe AggregatedConsumptionData
2024-11-20,3721.434,1750.132,1971.301,final,Trading Hub Europe AggregatedConsumptionData
2024-11-21,4099.987,1935.341,2164.646,final,Trading Hub Europe AggregatedConsumptionData
2024-11-22,3987.457,2026.238,1961.219,final,Trading Hub Europe AggregatedConsumptionData
2024-11-23,3523.124,1924.209,1598.915,final,Trading Hub Europe AggregatedConsumptionData
2024-11-24,2759.653,1448.388,1311.264,final,Trading Hub Europe AggregatedConsumptionData
2024-11-25,2852.600,1208.667,1643.933,final,Trading Hub Europe AggregatedConsumptionData
2024-11-26,3087.003,1222.165,1864.838,final,Trading Hub Europe AggregatedConsumptionData
2024-11-27,3053.600,1270.975,1782.625,final,Trading Hub Europe AggregatedConsumptionData
2024-11-28,3340.935,1409.692,1931.243,final,Trading Hub Europe AggregatedConsumptionData
2024-11-29,3666.939,1640.232,2026.708,final,Trading Hub Europe AggregatedConsumptionData
2024-11-30,3504.755,1802.170,1702.586,final,Trading Hub Europe AggregatedConsumptionData
2024-12-01,3619.188,1884.362,1734.826,final,Trading Hub Europe AggregatedConsumptionData
2024-12-02,3717.260,1712.039,2005.221,final,Trading Hub Europe AggregatedConsumptionData
2024-12-03,3868.609,1724.041,2144.569,final,Trading Hub Europe AggregatedConsumptionData
2024-12-04,4030.544,1833.628,2196.916,final,Trading Hub Europe AggregatedConsumptionData
2024-12-05,3771.821,1821.600,1950.221,final,Trading Hub Europe AggregatedConsumptionData
2024-12-06,3424.546,1647.050,1777.497,final,Trading Hub Europe AggregatedConsumptionData
2024-12-07,3113.123,1592.810,1520.312,final,Trading Hub Europe AggregatedConsumptionData
2024-12-08,3289.335,1649.988,1639.347,final,Trading Hub Europe AggregatedConsumptionData
2024-12-09,3741.968,1746.309,1995.659,final,Trading Hub Europe AggregatedConsumptionData
2024-12-10,4085.454,1799.643,2285.811,final,Trading Hub Europe AggregatedConsumptionData
2024-12-11,4323.413,1897.993,2425.420,final,Trading Hub Europe AggregatedConsumptionData
2024-12-12,4435.142,1982.918,2452.224,final,Trading Hub Europe AggregatedConsumptionData
2024-12-13,4371.564,2080.761,2290.803,final,Trading Hub Europe AggregatedConsumptionData
2024-12-14,3797.314,2021.635,1775.678,final,Trading Hub Europe AggregatedConsumptionData
2024-12-15,3406.951,1850.999,1555.952,final,Trading Hub Europe AggregatedConsumptionData
2024-12-16,3277.580,1556.749,1720.831,final,Trading Hub Europe AggregatedConsumptionData
2024-12-17,3245.930,1454.005,1791.925,final,Trading Hub Europe AggregatedConsumptionData
2024-12-18,2914.556,1341.491,1573.065,final,Trading Hub Europe AggregatedConsumptionData
2024-12-19,2923.477,1353.411,1570.066,final,Trading Hub Europe AggregatedConsumptionData
2024-12-20,3197.643,1570.802,1626.841,final,Trading Hub Europe AggregatedConsumptionData
2024-12-21,2861.199,1542.748,1318.451,final,Trading Hub Europe AggregatedConsumptionData
2024-12-22,3016.439,1646.666,1369.773,final,Trading Hub Europe AggregatedConsumptionData
2024-12-23,3299.510,1758.151,1541.359,final,Trading Hub Europe AggregatedConsumptionData
2024-12-24,3263.649,1790.725,1472.924,final,Trading Hub Europe AggregatedConsumptionData
2024-12-25,3118.536,1700.863,1417.673,final,Trading Hub Europe AggregatedConsumptionData
2024-12-26,3200.772,1629.955,1570.818,final,Trading Hub Europe AggregatedConsumptionData
2024-12-27,3594.781,1775.899,1818.882,final,Trading Hub Europe AggregatedConsumptionData
2024-12-28,3731.917,1971.566,1760.351,final,Trading Hub Europe AggregatedConsumptionData
2024-12-29,3787.002,2065.935,1721.067,final,Trading Hub Europe AggregatedConsumptionData
2024-12-30,3837.977,2023.823,1814.153,final,Trading Hub Europe AggregatedConsumptionData
2024-12-31,3672.665,2033.466,1639.199,final,Trading Hub Europe AggregatedConsumptionData
2025-01-01,3207.142,1850.316,1356.827,final,Trading Hub Europe AggregatedConsumptionData
2025-01-02,3784.170,1941.589,1842.582,final,Trading Hub Europe AggregatedConsumptionData
2025-01-03,3932.022,2044.043,1887.980,final,Trading Hub Europe AggregatedConsumptionData
2025-01-04,3934.158,2106.872,1827.286,final,Trading Hub Europe AggregatedConsumptionData
2025-01-05,3553.202,1965.524,1587.678,final,Trading Hub Europe AggregatedConsumptionData
2025-01-06,3233.239,1641.834,1591.405,final,Trading Hub Europe AggregatedConsumptionData
2025-01-07,3667.250,1756.763,1910.487,final,Trading Hub Europe AggregatedConsumptionData
2025-01-08,3948.454,1849.282,2099.171,final,Trading Hub Europe AggregatedConsumptionData
2025-01-09,4040.783,1915.345,2125.439,final,Trading Hub Europe AggregatedConsumptionData
2025-01-10,4188.152,2075.997,2112.155,final,Trading Hub Europe AggregatedConsumptionData
2025-01-11,4163.310,2168.579,1994.731,final,Trading Hub Europe AggregatedConsumptionData
2025-01-12,4251.204,2251.405,1999.799,final,Trading Hub Europe AggregatedConsumptionData
2025-01-13,4859.819,2425.266,2434.553,final,Trading Hub Europe AggregatedConsumptionData
